data:text/csv;charset=utf-8,
year,occupation_family,occupation_group,average_age,average_wage,wage,jobs,average_establishment_size,color,icon,ID CBO
2003,"Técnicos Eletricistas","Técnicos de Nível Médio",43,1266.47,973921.61,769,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3131"
2003,"Operadores de Máquinas da Extração Mineral","Trabalhadores Especializados da Produção",44,718,738112.98,1028,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7112"
2003,"Outros Trabalhadores dos Serviços","Trabalhadores de Serviços e Comércio",40,487.89,2842949.24,5827,10,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5199"
2003,"Operadores de Laboratório Industrial","Trabalhadores da Indústria",36,642.64,134313.26,209,4,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8181"
2003,"Mantenedores de Parques de Diversões","Trabalhadores de Manutenção e Reparação",42,352.89,166214.1,471,11,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9912"
2003,"Dirigentes de Partidos Políticos","Dirigentes",37,1432.22,866496.12,605,14,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1141"
2003,"Supervisores da Fabricação de Papel e Celulose","Trabalhadores da Indústria",47,908.06,65380.34,72,5,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8301"
2003,"Restauradores de Instrumentos Musicais","Trabalhadores de Manutenção e Reparação",36,410.37,3283.03,8,2,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9152"
2003,"Despachantes Aduaneiros","Técnicos de Nível Médio",36,868.49,277049.8,319,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3422"
2003,"Oficiais de Convés","Profissionais das Ciências e das Artes",39,968.76,79438.51,82,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2151"
2003,"Profissionais da Matemática","Profissionais das Ciências e das Artes",47,2338.62,970529.63,415,6,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2111"
2003,"Técnicos de Apoio em Pesquisa e Desenvolvimento","Técnicos de Nível Médio",45,1556.99,3850457.11,2473,18,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3951"
2003,"Montadores de Aparelhos de Telecomunicações","Trabalhadores Especializados da Produção",42,302.09,3927.22,13,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7312"
2003,"Lavadores e Passadores de Roupa","Trabalhadores de Serviços e Comércio",45,342.09,66707.64,195,3,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5164"
2003,"Professores de Exatas do Ensino Superior","Profissionais das Ciências e das Artes",38,1442.01,390786.74,271,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2341"
2003,"Montadores de Motores","Trabalhadores Especializados da Produção",44,818.81,38484.24,47,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7254"
2003,"Diretores de Operações em Turismo","Dirigentes",42,683.75,79999.69,117,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1225"
2003,"Profissionais de Direitos Autorais","Técnicos de Nível Médio",39,637.76,56761.38,89,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3524"
2003,"Técnicos em Teleprocessamento","Técnicos de Nível Médio",36,2703.21,1175899.66,435,8,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3722"
2003,"Técnicos em Museologia","Técnicos de Nível Médio",41,1059.01,47655.83,45,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3712"
2003,"Trabalhadores de Montagem de Móveis","Trabalhadores Especializados da Produção",44,367.34,30122.49,82,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7741"
2003,"Trabalhadores nos Serviços de Embelezamento e Higiene","Trabalhadores de Serviços e Comércio",46,485.19,328964.64,678,9,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5161"
2003,"Trabalhadores em Acabamento de Madeira","Trabalhadores Especializados da Produção",52,1234.38,25922.09,21,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7751"
2003,"Montadores de Equipamentos Eletroeletrônicos","Trabalhadores Especializados da Produção",41,656.27,91222.69,139,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7311"
2003,"Trabalhadores Tipográficos","Trabalhadores Especializados da Produção",43,926.96,397668.69,429,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7686"
2003,"Trabalhadores do Acabamento Gráfico","Trabalhadores Especializados da Produção",45,1366.22,252751.04,185,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7663"
2003,"Operadores de Máquinas CNC","Trabalhadores Especializados da Produção",37,473.09,27439.71,58,7,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7214"
2003,"Mordomos e Governantas","Trabalhadores de Serviços e Comércio",40,336.16,16472.11,49,3,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5131"
2003,"Líderes Indígenas","Dirigentes",49,2600.96,257495.53,99,19,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1130"
2003,"Trabalhadores de Transporte Sobre Trilhos","Trabalhadores Especializados da Produção",38,426.45,63967.78,150,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7831"
2003,"Trabalhadores de Serviços Veterinários","Trabalhadores de Serviços e Comércio",42,690.71,127782.03,185,3,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5193"
2003,"Gerentes de Operações em Armazenagem e Transporte","Dirigentes",42,1055.99,352702.74,334,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1416"
2003,"Gerentes de Pesquisa e Desenvolvimento","Dirigentes",41,2668.96,122772.56,46,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1426"
2003,"Trabalhadores da Mecanização Florestal","Trabalhadores Agropecuários, Florestais e da Pesca",42,603.01,121206.16,201,4,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6420"
2003,"Pesquisadores das Ciências Sociais e Humanas","Profissionais das Ciências e das Artes",46,2188.01,433226.72,198,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2035"
2003,"Trabalhadores na Pecuária de Grande Porte","Trabalhadores Agropecuários, Florestais e da Pesca",46,418.72,97563.6,233,6,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6231"
2003,"Extrativistas de Gomas e Resinas","Trabalhadores Agropecuários, Florestais e da Pesca",51,669.03,4014.2,6,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6322"
2003,"Instaladores de Produtos e Acessórios","Trabalhadores de Serviços e Comércio",44,708.89,7797.82,11,1,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5231"
2003,"Supervisores de Manutenção Eletroeletrônica","Trabalhadores de Manutenção e Reparação",43,882.88,16774.77,19,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9501"
2003,"Operadores de Equipamentos de Materiais de Construção","Trabalhadores da Indústria",45,537.2,36529.65,68,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8233"
2003,"Montadores de Concreto Armado","Trabalhadores Especializados da Produção",48,639.87,359608.92,562,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7153"
2003,"Cobradores","Trabalhadores de Serviços Administrativos",41,1251.89,279172.18,223,3,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4213"
2003,"Supervisores de Eletroeletrônica Veicular","Trabalhadores de Manutenção e Reparação",45,639.88,8318.46,13,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9502"
2003,"Compradores","Técnicos de Nível Médio",40,1472.01,660934.15,449,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3542"
2003,"Trabalhadores do Acabamento de Couros e peles","Trabalhadores Especializados da Produção",33,413.75,827.5,2,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7623"
2003,"Especialistas em Vendas","Técnicos de Nível Médio",37,1168.18,443910.57,380,13,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3541"
2003,"Filólogos, Tradutores e Intérpretes","Profissionais das Ciências e das Artes",46,2462.11,71401.2,29,1,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2614"
2003,"Cenógrafos","Profissionais das Ciências e das Artes",37,955.21,28656.35,30,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2623"
2003,"Operadores de Telemarketing","Trabalhadores de Serviços Administrativos",36,626.71,103407.47,165,5,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4223"
2003,"Leiloeiros e Avaliadores","Técnicos de Nível Médio",44,727.07,39989.37,55,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3544"
2003,"Trabalhadores na Pecuária de Médio Porte","Trabalhadores Agropecuários, Florestais e da Pesca",41,470.27,940.55,2,1,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6232"
2003,"Técnicos de Apoio à Biotecnologia","Técnicos de Nível Médio",43,1040.12,334921.8,322,24,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3253"
2003,"Condutores de Veículos de Tração Animal","Trabalhadores Especializados da Produção",45,557.56,66350.75,119,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7828"
2003,"Operadores de Fornos de Primeira Fusão e Aciaria","Trabalhadores da Indústria",47,804.9,4024.51,5,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8212"
2003,"Despachantes","Trabalhadores de Serviços Administrativos",44,946.44,1252140.53,1323,12,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4231"
2003,"Trabalhadores da Extração de Minerais Líquidos e Gasosos","Trabalhadores Especializados da Produção",44,551.62,27581.13,50,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7113"
2003,"Pesquisadores de Engenharia e Tecnologia","Profissionais das Ciências e das Artes",46,2683.18,1357691.73,506,42,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2032"
2003,"Aplicadores de Materiais Isolantes","Trabalhadores Especializados da Produção",47,538.1,87711.82,163,7,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7157"
2003,"Supervisores de Vendas","Trabalhadores de Serviços e Comércio",37,526.32,5263.27,10,1,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5201"
2003,"Diretores de Pesquisa e Desenvolvimento","Dirigentes",39,2398.33,52763.26,22,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1237"
2003,"Trançadores e Lanceiros de Cabos de Aço","Trabalhadores Especializados da Produção",40,682.64,21162.06,31,6,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7246"
2003,"Gerentes de Operações em Turismo","Dirigentes",38,573.95,144637.18,252,9,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1415"
2003,"Criadores de Animais Aquáticos","Trabalhadores Agropecuários, Florestais e da Pesca",37,519.5,4156.02,8,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6313"
2003,"Trabalhadores da Extração de Minerais Sólidos","Trabalhadores Especializados da Produção",46,574.45,264824.29,461,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7111"
2003,"Oficiais de Máquinas da Marinha","Profissionais das Ciências e das Artes",39,582.95,2914.76,5,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2152"
2003,"Vendedores em Bancas, Quiosques e Barracas","Trabalhadores de Serviços e Comércio",42,369.4,59474.71,161,3,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5242"
2003,"Supervisores da Fabricação de Alimentos","Trabalhadores da Indústria",42,880.94,12333.25,14,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8401"
2003,"Gerentes de Produção e Operações em Agropecuária","Dirigentes",51,845.5,426977.54,505,9,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1411"
2003,"Profissionais da Biotecnologia","Profissionais das Ciências e das Artes",39,1897.66,72111.28,38,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2011"
2003,"Técnicos em Manutenção de Instrumentos de Medição","Trabalhadores de Manutenção e Reparação",37,699.47,46864.66,67,3,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9151"
2003,"Técnicos em Transportes Aéreos","Técnicos de Nível Médio",28,571.96,42897.4,75,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3425"
2003,"Artesãos de Peças e Tecidos","Trabalhadores Especializados da Produção",42,398.08,20302.44,51,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7682"
2003,"Técnicos de Imobilizações Ortopédicas","Técnicos de Nível Médio",35,975.37,68276.47,70,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3226"
2003,"Técnicos em Eletromecânica","Técnicos de Nível Médio",43,1346.34,111746.37,83,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3003"
2003,"Supervisores da Extração Mineral","Trabalhadores Especializados da Produção",45,1344.57,21513.18,16,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7101"
2003,"Montadores de Máquinas em Linhas de Montagem","Trabalhadores Especializados da Produção",51,896.72,73531.15,82,10,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7251"
2003,"Agricultores de Flores","Trabalhadores Agropecuários, Florestais e da Pesca",45,406.13,45892.95,113,4,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6224"
2003,"Montadores de Veículos em Linhas de Montagem","Trabalhadores Especializados da Produção",49,413.42,9095.26,22,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7255"
2003,"Dirigentes de Entidades Religiosas","Dirigentes",31,344.66,2068,6,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1143"
2003,"Apresentadores","Técnicos de Nível Médio",31,643.58,58566.65,91,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3763"
2003,"Coletores de Apostas","Trabalhadores de Serviços Administrativos",37,308.83,4323.69,14,1,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4212"
2003,"Reparadores de Aparelhos Eletrodomésticos","Trabalhadores de Manutenção e Reparação",44,1250.6,110053.26,88,8,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9542"
2003,"Operadores de Moagem e Mistura de Materiais","Trabalhadores da Indústria",43,1138.89,34166.75,30,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8111"
2003,"Trabalhadores de Moldagem de Metais","Trabalhadores Especializados da Produção",46,669.75,85059.45,127,7,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7223"
2003,"Supervisores da Fabricação Metalomecânica","Trabalhadores Especializados da Produção",47,839.21,53709.81,64,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7202"
2003,"Trabalhadores na Fabricação e Refino de Açúcar","Trabalhadores da Indústria",36,803.49,3213.96,4,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8413"
2003,"Outros Supervisores de Reparação e Manutenção","Trabalhadores de Manutenção e Reparação",48,579.29,60826.04,105,3,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9109"
2003,"Diretores de Produção em Indústria Extrativa","Dirigentes",51,3211.4,301872.01,94,7,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1222"
2003,"Técnicos em Mecatrônica","Técnicos de Nível Médio",43,387.6,3488.41,9,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3001"
2003,"Técnicos em Artes Gráficas","Técnicos de Nível Médio",42,1744.53,153518.91,88,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3713"
2003,"Operadores de Outras Instalações Químicas","Trabalhadores da Indústria",49,840.03,6720.27,8,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8131"
2003,"Trabalhadores da Preparação da Confecção de Roupas","Trabalhadores Especializados da Produção",56,333.74,2002.45,6,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7631"
2003,"Engenheiros Metalurgistas","Profissionais das Ciências e das Artes",45,3406.8,109017.68,32,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2146"
2003,"Profissionais da Metrologia","Profissionais das Ciências e das Artes",34,1579.69,28434.5,18,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2012"
